nct_id,entity_source_text,concept_id,concept_name,domain,start_index,end_index,temporal_source_text,days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion
NCT04372628,sore throat,259153,Pain in throat,Condition,507,518,for 6 days,6,,-99999,99999,0
NCT04372628,runny nose,37283053,Runny nose,Condition,520,530,for 6 days,6,,-99999,99999,0
NCT04372628,sweating,4188566,Sweating,Condition,476,484,for 6 days,6,,-99999,99999,0
NCT04372628,vomiting,441408,Vomiting,Condition,419,427,for 6 days,6,,-99999,99999,0
NCT04372628,Anti-cancer,2718921,"Not otherwise classified, antineoplastic drugs",Drug,2175,2186,during 14-day study period,14,,-99999,99999,1
NCT04372628,alanine aminotransferase (ALT),4146380,Alanine aminotransferase measurement,Measurement,1235,1265,,0,>5 times upper limit of normal,-99999,5,1
NCT04372628,aspartate aminotransferase (AST),4263457,Aspartate aminotransferase measurement,Measurement,1199,1231,,0,>5 times upper limit of normal,-99999,5,1
NCT04372628,hydroxychloroquine,1777087,Hydroxychloroquine,Drug,1744,1762,in the 10 days prior to enrollment,10,>1 dose,1,99999,1
NCT04372628,(corrected QT interval) QTc,3026258,Q-T interval corrected,Measurement,1605,1632,history of,0,>500 milliseconds,500,99999,1
NCT04372628,allergy to lopinavir/ritonavir,9999,Allergy to lopinavir/ritonavir,Condition,1842,1872,history of,0,,-99999,99999,1
NCT04372628,chronic kidney disease,46271022,Chronic kidney disease,Condition,1080,1102,history of,0,,-99999,99999,1
NCT04372628,cirrhosis,4064161,Cirrhosis of liver,Condition,1151,1160,,0,,-99999,99999,1
NCT04372628,HIV infection,439727,Human immunodeficiency virus infection,Condition,1482,1495,history of,0,,-99999,99999,1
NCT04372628,jaundice,137977,Jaundice,Condition,1329,1337,history of,0,,-99999,99999,1
NCT04372628,Long QT Syndrome,314664,Long QT syndrome,Condition,1568,1584,history of,0,,-99999,99999,1
NCT04372628,pancreatitis,4192640,Pancreatitis,Condition,1514,1526,history of,0,,-99999,99999,1
NCT04372628,prolonged QT interval,4008859,Prolonged QT interval,Condition,1545,1566,history of,0,,-99999,99999,1
NCT04372628,seizure disorder,4029498,Seizure disorder,Condition,1458,1474,history of,0,,-99999,99999,1
NCT04372628,hepatitis B infection,4281232,Type B viral hepatitis,Condition,1274,1310,history of,0,,-99999,99999,1
NCT04372628,hepatitis C infection,197494,Viral hepatitis C,Condition,1289,1310,history of,0,,-99999,99999,1
NCT04372628,alfuzosin,930021,alfuzosin,Drug,2809,2818,during 14-day study period,14,,-99999,99999,1
NCT04372628,Amitriptyline,710062,Amitriptyline,Drug,2247,2260,during 14-day study period,14,,-99999,99999,1
NCT04372628,Antiarrhythmics,723634,Anti-arrhythmics,Drug,2038,2053,during 14-day study period,14,,-99999,99999,1
NCT04372628,Antimicrobials,21603553,Antibiotics,Drug,2299,2313,during 14-day study period,14,,-99999,99999,1
NCT04372628,Antidepressants,21604686,ANTIDEPRESSANTS,Drug,2230,2245,during 14-day study period,14,,-99999,99999,1
NCT04372628,Antipsychotics,21604490,ANTIPSYCHOTICS,Drug,2447,2461,during 14-day study period,14,,-99999,99999,1
NCT04372628,apalutamide,963987,apalutamide,Drug,2820,2831,during 14-day study period,14,,-99999,99999,1
NCT04372628,Arsenic trioxide,1333379,arsenic trioxide,Drug,2188,2204,during 14-day study period,14,,-99999,99999,1
NCT04372628,astemizole,1150770,Astemizole,Drug,2833,2843,during 14-day study period,14,,-99999,99999,1
NCT04372628,azithromycin,1734104,Azithromycin,Drug,2315,2327,during 14-day study period,14,,-99999,99999,1
NCT04372628,chloroquine,1792515,Chloroquine,Drug,1764,1775,in the 10 days prior to enrollment,10,,-99999,99999,1
NCT04372628,chlorpromazine,794852,Chlorpromazine,Drug,2476,2490,during 14-day study period,14,,-99999,99999,1
NCT04372628,cilostazol,1350310,cilostazol,Drug,2585,2595,during 14-day study period,14,,-99999,99999,1
NCT04372628,cimetidine,997276,Cimetidine,Drug,2597,2607,during 14-day study period,14,,-99999,99999,1
NCT04372628,ciprofloxacin,1797513,Ciprofloxacin,Drug,2329,2342,during 14-day study period,14,,-99999,99999,1
NCT04372628,cisapride,932196,Cisapride,Drug,2609,2618,during 14-day study period,14,,-99999,99999,1
NCT04372628,citalopram,797617,Citalopram,Drug,2262,2272,during 14-day study period,14,,-99999,99999,1
NCT04372628,clarithromycin,1750500,Clarithromycin,Drug,2344,2358,during 14-day study period,14,,-99999,99999,1
NCT04372628,dihydroergotamine mesylate,1126557,Dihydroergotamine,Drug,2883,2909,during 14-day study period,14,,-99999,99999,1
NCT04372628,disopyramide,1335606,Disopyramide,Drug,2067,2079,during 14-day study period,14,,-99999,99999,1
NCT04372628,dofetilide,1362979,dofetilide,Drug,2081,2091,during 14-day study period,14,,-99999,99999,1
NCT04372628,donepezil,715997,donepezil,Drug,2620,2629,during 14-day study period,14,,-99999,99999,1
NCT04372628,dronedarone,40163615,dronedarone,Drug,2093,2104,during 14-day study period,14,,-99999,99999,1
NCT04372628,droperidol,739323,Droperidol,Drug,2492,2502,during 14-day study period,14,,-99999,99999,1
NCT04372628,medication at high risk for QT prolongation,9999,Drugs that are known to prolong QT interval,Drug,1981,2024,during 14-day study period,14,,-99999,99999,1
NCT04372628,ergot-containing medicines,21602433,Ergot alkaloids,Drug,2845,2871,during 14-day study period,14,,-99999,99999,1
NCT04372628,ergotamine tartrate,1145379,Ergotamine,Drug,2911,2930,during 14-day study period,14,,-99999,99999,1
NCT04372628,erythromycin,1746940,Erythromycin,Drug,2360,2372,during 14-day study period,14,,-99999,99999,1
NCT04372628,escitalopram,715939,Escitalopram,Drug,2274,2286,during 14-day study period,14,,-99999,99999,1
NCT04372628,flecainide,1354860,Flecainide,Drug,2106,2116,during 14-day study period,14,,-99999,99999,1
NCT04372628,fluconazole,21603080,fluconazole,Drug,2374,2385,during 14-day study period,14,,-99999,99999,1
NCT04372628,haloperidol,766529,Haloperidol,Drug,2463,2474,during 14-day study period,14,,-99999,99999,1
NCT04372628,hydroxychloroquine,1777087,Hydroxychloroquine,Drug,2428,2446,during 14-day study period,14,,-99999,99999,1
NCT04372628,ibutilide,19050087,ibutilide,Drug,2118,2127,during 14-day study period,14,,-99999,99999,1
NCT04372628,imipramine,778268,Imipramine,Drug,2288,2298,during 14-day study period,14,,-99999,99999,1
NCT04372628,levofloxacin,1742253,Levofloxacin,Drug,2387,2399,during 14-day study period,14,,-99999,99999,1
NCT04372628,lomitapide,43013119,lomitapide,Drug,2951,2961,during 14-day study period,14,,-99999,99999,1
NCT04372628,lopinavir/ritonavir,40128015,lopinavir / Ritonavir Oral Tablet,Drug,1780,1799,in the 10 days prior to enrollment,10,,-99999,99999,1
NCT04372628,lovastatin,1592085,Lovastatin,Drug,2963,2973,during 14-day study period,14,,-99999,99999,1
NCT04372628,methadone,1103640,Methadone,Drug,2631,2640,during 14-day study period,14,,-99999,99999,1
NCT04372628,methylergonovine,1305637,Methylergonovine,Drug,2932,2948,during 14-day study period,14,,-99999,99999,1
NCT04372628,midazolam,708298,Midazolam,Drug,2987,2996,during 14-day study period,14,,-99999,99999,1
NCT04372628,moxifloxacin,1716903,Moxifloxacin,Drug,2401,2413,during 14-day study period,14,,-99999,99999,1
NCT04372628,olanzapine,785788,olanzapine,Drug,2504,2514,during 14-day study period,14,,-99999,99999,1
NCT04372628,ondansetron,1000560,Ondansetron,Drug,2642,2653,during 14-day study period,14,,-99999,99999,1
NCT04372628,oxaliplatin,1318011,oxaliplatin,Drug,2206,2217,during 14-day study period,14,,-99999,99999,1
NCT04372628,pentamidine,1730370,Pentamidine,Drug,2415,2426,during 14-day study period,14,,-99999,99999,1
NCT04372628,phenobarbital,734275,Phenobarbital,Drug,2998,3011,during 14-day study period,14,,-99999,99999,1
NCT04372628,phenytoin,740910,Phenytoin,Drug,3013,3022,during 14-day study period,14,,-99999,99999,1
NCT04372628,pimozide,745790,Pimozide,Drug,2516,2524,during 14-day study period,14,,-99999,99999,1
NCT04372628,procainamide,1351461,Procainamide,Drug,2129,2141,during 14-day study period,14,,-99999,99999,1
NCT04372628,propafenone,1353256,Propafenone,Drug,2143,2154,during 14-day study period,14,,-99999,99999,1
NCT04372628,quinidine,1360421,Quinidine,Drug,2156,2165,during 14-day study period,14,,-99999,99999,1
NCT04372628,ranolazine,1337107,ranolazine,Drug,3024,3034,during 14-day study period,14,,-99999,99999,1
NCT04372628,rifampin,1763204,Rifampin,Drug,3036,3044,during 14-day study period,14,,-99999,99999,1
NCT04372628,risperidone,735979,Risperidone,Drug,2552,2563,during 14-day study period,14,,-99999,99999,1
NCT04372628,sildenafil,1316262,sildenafil,Drug,3046,3056,during 14-day study period,14,,-99999,99999,1
NCT04372628,simvastatin,1539403,Simvastatin,Drug,3058,3069,during 14-day study period,14,,-99999,99999,1
NCT04372628,sotalol,1370109,Sotalol,Drug,2167,2174,during 14-day study period,14,,-99999,99999,1
NCT04372628,St. John's Wort,1398039,ST. JOHN'S WORT EXTRACT,Drug,3071,3086,during 14-day study period,14,,-99999,99999,1
NCT04372628,sumatriptan,1140643,Sumatriptan,Drug,2655,2666,during 14-day study period,14,,-99999,99999,1
NCT04372628,terfenadine,1150836,Terfenadine,Drug,3088,3099,during 14-day study period,14,,-99999,99999,1
NCT04372628,thioridazine,700299,Thioridazine,Drug,2538,2550,during 14-day study period,14,,-99999,99999,1
NCT04372628,triazolam,704599,Triazolam,Drug,3101,3110,during 14-day study period,14,,-99999,99999,1
NCT04372628,vandetanib,40238052,Vandetanib,Drug,2219,2229,during 14-day study period,14,,-99999,99999,1
NCT04372628,ziprasidone,712615,ziprasidone,Drug,2565,2576,during 14-day study period,14,,-99999,99999,1
NCT04372628,Amiodarone,1309944,Amiodarone,Drug,2055,2065,during 14-day study period,14,,-99999,99999,1
NCT04372628,lurasidone,40230761,lurasidone,Drug,2975,2985,during 14-day study period,14,,-99999,99999,1
NCT04372628,quetiapine,766814,quetiapine,Drug,2526,2536,during 14-day study period,14,,-99999,99999,1
NCT04372628,dialysis,4032243,Dialysis procedure,Procedure,1113,1121,history of,0,,-99999,99999,1
NCT04372628,heavy alcohol use,433753,Alcohol abuse,Condition,1347,1364,,0,,-99999,99999,1
NCT04372628,Laboratory-confirmed severe acute respiratory syndrome- coronavirus-2 (SARS-CoV-2) infection,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,37,129,history of,0,,-99999,99999,0
NCT04372628,Pregnancy,4299535,Patient currently pregnant,Condition,602,611,history of,0,,-99999,99999,1
NCT04372628,liver disease,194984,Disease of liver,Condition,1136,1149,,0,,-99999,99999,1
NCT04373044,body mass index [BMI],44783982,Measurement of body mass index,Measurement,723,744,,0,>= 35 kg/m^2,2,35,0
NCT04373044,SpO2,4310328,Blood oxygen saturation,Measurement,902,906,,0,=< 92%,-99999,92,0
NCT04373044,glucocorticoids,21603283,Glucocorticoids,Drug,821,836,for > 2 weeks,14,>= 20 mg/d prednisone equivalent,20,99999,0
NCT04373044,Peripheral capillary oxygen saturation (SpO2),4095045,Capillary oxygen saturation measurement,Measurement,445,490,,0,>= 92%,92,99999,0
NCT04373044,chronic lung disease,4186898,Chronic lung disease,Condition,692,712,for > 2 weeks,14,,-99999,99999,0
NCT04373044,Cough,254761,Cough,Condition,366,371,,0,,-99999,99999,0
NCT04373044,diabetes mellitus,201820,Diabetes mellitus,Condition,650,667,for > 2 weeks,14,,-99999,99999,0
NCT04373044,cardiac disease,134057,Disorder of cardiovascular system,Condition,675,690,for > 2 weeks,14,,-99999,99999,0
NCT04373044,malignancy,4030314,Neoplasm,Condition,767,777,for > 2 weeks,14,,-99999,99999,0
NCT04373044,obesity,433736,Obesity,Condition,714,721,for > 2 weeks,14,,-99999,99999,0
NCT04373044,medication for hypertension,21600381,Antihypertensives,Drug,611,638,for > 2 weeks,14,,-99999,99999,0
NCT04373044,immunosuppression,21603891,IMMUNOSUPPRESSANTS,Drug,779,796,for > 2 weeks,14,,-99999,99999,0
NCT04373044,biologics,2718656,Unclassified biologics,Drug,808,817,for > 2 weeks,14,,-99999,99999,0
NCT04373044,Estimated glomerular filtration rate (GFR),44806420,Estimation of glomerular filtration rate,Measurement,3975,4017,Current,10000,< 30 mL/min/1.73 m^2,1.73,2,1
NCT04373044,Absolute neutrophil count,4148615,Neutrophil count,Measurement,3877,3902,Current,10000,< 1000/mm^3,3,1000,1
NCT04373044,Alanine aminotransferase (ALT),4146380,Alanine aminotransferase measurement,Measurement,3781,3811,,0,> 5 x upper limit of normal,-99999,5,1
NCT04373044,aspartate aminotransferase (AST),4263457,Aspartate aminotransferase measurement,Measurement,3815,3847,,0,> 5 x upper limit of normal,-99999,5,1
NCT04373044,Hemoglobin,40480067,Measurement of total hemoglobin concentration,Measurement,3954,3964,Current,10000,< 8 g/dl,-99999,8,1
NCT04373044,biphasic positive airway pressure (BiPAP),4138614,BiPAP oxygen nasal cannula,Device,2647,2688,,0,,-99999,99999,1
NCT04373044,Hypersensitivity to the active substance or to any of the excipients,9999,Allergy to study medication,Condition,4181,4249,Current,10000,,-99999,99999,1
NCT04373044,infections,432250,Disorder due to infection,Condition,3388,3398,,0,,-99999,99999,1
NCT04373044,infection with human immunodeficiency syndrome (HIV),439727,Human immunodeficiency virus infection,Condition,3172,3224,,0,,-99999,99999,1
NCT04373044,pulmonary embolism,440417,Pulmonary embolism,Condition,2888,2906,within 12 weeks,84,,-99999,99999,1
NCT04373044,thrombophilic conditions,4125650,Thrombophilia,Condition,2753,2777,within 12 weeks,84,,-99999,99999,1
NCT04373044,tuberculosis,434557,Tuberculosis,Condition,3319,3331,Current,10000,,-99999,99999,1
NCT04373044,tuberculosis,434557,Tuberculosis,Condition,3425,3437,,0,,-99999,99999,1
NCT04373044,infection with hepatitis B,4281232,Type B viral hepatitis,Condition,3236,3262,,0,,-99999,99999,1
NCT04373044,venous thromboembolism,37689287,Venous thromboembolism,Condition,2862,2884,within 12 weeks,84,,-99999,99999,1
NCT04373044,Venous thromboembolism,37689287,Venous thromboembolism,Condition,2690,2712,within 12 weeks,84,,-99999,99999,1
NCT04373044,infection with hepatitis C,197494,Viral hepatitis C,Condition,3236,3277,,0,,-99999,99999,1
NCT04373044,immunomodulatory biologics,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,3015,3041,within 14 days prior to enrollment,14,,-99999,99999,1
NCT04373044,immunomodulatory investigational products,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,3052,3093,within 14 days prior to enrollment,14,,-99999,99999,1
NCT04373044,immunomodulatory drugs,21601386,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,Drug,2965,2987,within 14 days prior to enrollment,14,,-99999,99999,1
NCT04373044,JAK inhibitors,42536030,Janus kinase inhibitor,Drug,2999,3013,within 14 days prior to enrollment,14,,-99999,99999,1
NCT04373044,probenecid,1151422,Probenecid,Drug,3154,3164,Current,10000,,-99999,99999,1
NCT04373044,Mechanical ventilation,4230167,Artificial respiration,Procedure,2599,2621,,0,,-99999,99999,1
NCT04373044,high-flow nasal oxygen,4201025,High concentration oxygen therapy,Procedure,2623,2645,,0,,-99999,99999,1
NCT04373044,Solid organ transplant,4208341,Solid organ transplant,Procedure,3747,3769,Current,10000,,-99999,99999,1
NCT04373044,polymerase chain reaction (PCR) for severe acute respiratory syndrome coronavirus 2 (SARS-CoV2) in a respiratory tract sample,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,32,157,obtained within 5 days prior to study entry,5,Positive,-99999,99999,0
NCT04373044,anti-SARS CoV2 IgM antibody test that is approved by Food and Drug Administration (FDA) or allowed under an emergency use authorization,37310258,Measurement of 2019 novel coronavirus antibody,Measurement,170,305,obtained within 5 days prior to study entry,5,positive,-99999,99999,0
NCT04373044,Pregnancy,4299535,Patient currently pregnant,Condition,3343,3352,,0,,-99999,99999,1
NCT04373044,pneumonia,255848,Pneumonia,Condition,379,388,,0,,-99999,99999,0
NCT04373044,Absolute lymphocyte count,4254663,Lymphocyte count,Measurement,3916,3941,Current,10000,< 200/mm^3,3,200,1
NCT04373161,on home oxygen,4140455,Home oxygen therapy,Procedure,268,282,,0,,-99999,99999,1
NCT04373161,COVID-19,37311061,Disease caused by severe acute respiratory syndrome coronavirus 2,Condition,47,55,,0,,-99999,99999,0
NCT04373161,Pregnancy,4299535,Patient currently pregnant,Condition,136,145,,0,,-99999,99999,1
NCT04373460,T,3020891,Body temperature,Measurement,265,266,,0,> 100.5 F,100.5,99999,0
NCT04373460,cough,254761,Cough,Condition,278,283,,0,,-99999,99999,0
NCT04373460,fever,437663,Fever,Condition,259,264,,0,,-99999,99999,0
NCT04373460,anosmia,4185711,Loss of sense of smell,Condition,325,332,,0,,-99999,99999,0
NCT04373460,reactions to transfusion blood products,440603,Blood transfusion reaction,Condition,788,827,8 days since,8,,-99999,99999,1
NCT04373460,cognitive illness,40480615,Cognitive disorder,Condition,623,640,,0,,-99999,99999,1
NCT04373460,Psychiatric illness,432586,Mental disorder,Condition,608,640,,0,,-99999,99999,1
NCT04373460,drug,2720774,"Drug or biological, not otherwise classified, part b drug competitive acquisition program (cap)",Drug,938,942,within 14 days prior to,14,,-99999,99999,1
NCT04373460,hydroxychloroquine,1777087,Hydroxychloroquine,Drug,1017,1035,within 14 days prior to,14,,-99999,99999,1
NCT04373460,RNA test,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,97,105,8 days since,8,Positive,-99999,99999,0
NCT04373460,SARS-CoV-2 RNA test,37310255,Detection of 2019 novel coronavirus using polymerase chain reaction technique,Measurement,407,426,8 days since,8,positive,-99999,99999,0
NCT04374019,BMI,44783982,Measurement of body mass index,Measurement,657,660,,0,> or = 30,30,99999,0
